tipo_cliente,total_servicos_cliente,valor_total_gasto,dias_desde_ultimo_servico,servicos_unicos_utilizados,idade_veiculo,mes_da_oferta,servico_ofertado,aceitou,count_LICENCIAMENTO,count_TRANSFERÊNCIA,count_VISTORIA,count_REVISTORIA,count_EMISSÃO APTVE,count_EMISSÃO CRLV,count_PLACA CARRO,count_PLACA MOTO,count_PLACA REBOQUE,count_DESBLOQUEIOS,count_CONSULTA TOTAL,count_DECLARAÇÕES
Cliente Final,1,60,8,1,15,12,REVISTORIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,433,1,3,12,REVISTORIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,88,1,16,12,PLACA CARRO,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,429,1,7,12,LICENCIAMENTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,140,315,2,11,12,LIBERAÇÃO DO PÁTIO,0,1,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,44,1,3,12,REVISTORIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,32,1,12,12,LIBERAÇÃO DO PÁTIO,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,355,1,3,12,INMETRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,100,601,1,5,12,CONSULTA TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,343,1,0,12,EMISSÃO APTVE,1,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,64,1,7,12,VISTORIA,1,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,819,1,16,12,PLACA CARRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,771,1,23,12,PLACA CARRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,711,1,22,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,728,1,16,12,DESBLOQUEIOS,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,23,1,23,12,LICENCIAMENTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,429,1,13,12,CADASTRO DE MOTOR,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,48,1,11,12,DISTRATO,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,180,405,2,18,12,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,350,1,10,12,LIBERAÇÃO DO PÁTIO,0,5,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,786,1,20,12,CONSULTA TOTAL,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,90,1,9,12,DISTRATO,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,792,1,18,12,AUTORIZAÇÃO PRÉVIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,440,1,4,12,EMISSÃO CRLV,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,818,1,13,12,LIBERAÇÃO DO PÁTIO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,31,1,10,12,AUTORIZAÇÃO PRÉVIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1599,0,14,12,PLACA REBOQUE,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,436,1,23,12,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,180,4,2,17,12,LIBERAÇÃO DO PÁTIO,0,2,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,425,1,5,12,CADASTRO DE MOTOR,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,400,1,14,12,AUTORIZAÇÃO PRÉVIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,38,1,12,12,LIBERAÇÃO DO PÁTIO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,397,1,18,12,TRANSFERÊNCIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,509,1,13,12,PLACA REBOQUE,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,5,260,45,2,14,12,CONSULTA TOTAL,0,4,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,360,1,6,12,PLACA MOTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,706,1,14,12,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,21,1,0,12,PLACA REBOQUE,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,148,1,6,12,EMISSÃO CRLV,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,66,1,9,12,LIBERAÇÃO DO PÁTIO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,394,1,23,12,AUTORIZAÇÃO PRÉVIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,363,1,21,12,EMISSÃO CRLV,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,126,1,10,12,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,53,1,4,12,AUTORIZAÇÃO PRÉVIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,5,200,87,1,4,12,DISTRATO,0,5,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,7,1,0,12,INMETRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,97,1,0,12,CONSULTA TOTAL,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,376,1,4,12,PLACA REBOQUE,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,394,1,18,12,LICENCIAMENTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,19,1,4,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,752,1,10,12,VISTORIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,113,1,21,12,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,4,220,103,2,22,12,PLACA REBOQUE,0,3,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,82,1,3,12,PLACA REBOQUE,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2467,0,23,12,LIBERAÇÃO DO PÁTIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,367,1,5,12,EMISSÃO APTVE,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,152,1,12,12,DESBLOQUEIOS,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,63,1,8,12,DESBLOQUEIOS,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,455,1,0,12,LIBERAÇÃO DO PÁTIO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,376,1,14,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,771,1,7,12,TRANSFERÊNCIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,377,1,6,12,REVISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,180,21,2,21,12,AUTORIZAÇÃO PRÉVIA,0,2,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,720,1,8,12,LICENCIAMENTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,372,1,21,12,VISTORIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,10,1,16,12,VISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,565,0,18,12,INMETRO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,36,1,13,12,DESBLOQUEIOS,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,37,1,4,12,DISTRATO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,51,1,3,12,EMISSÃO CRLV,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,340,1,1,12,LICENCIAMENTO,1,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2582,0,24,12,PLACA CARRO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,836,1,2,12,DESBLOQUEIOS,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,709,1,24,12,DISTRATO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,406,1,16,12,CONSULTA TOTAL,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,710,1,15,12,LIBERAÇÃO DO PÁTIO,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,4,220,463,2,19,12,CONSULTA TOTAL,0,3,1,0,0,0,0,0,0,0,0,0,0
Parceiro,4,160,148,1,6,12,EMISSÃO CRLV,0,4,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,505,1,19,12,PLACA REBOQUE,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,706,1,19,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,390,1,18,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,455,1,9,12,INMETRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,35,1,5,12,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1267,0,21,12,DISTRATO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,854,1,20,12,DECLARAÇÕES,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,376,1,11,12,DESBLOQUEIOS,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,788,1,18,12,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,93,1,20,12,VISTORIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,125,1,8,12,PLACA MOTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,339,1,21,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,33,1,22,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,346,1,14,12,DESBLOQUEIOS,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,849,1,12,12,LICENCIAMENTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,485,1,13,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,703,1,3,12,CONSULTA TOTAL,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,72,1,0,12,DESBLOQUEIOS,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,140,432,2,22,12,LIBERAÇÃO DO PÁTIO,0,1,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,128,1,17,12,CADASTRO DE MOTOR,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,393,1,2,12,EMISSÃO APTVE,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,100,581,1,10,12,TRANSFERÊNCIA,1,0,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,54,1,23,12,DECLARAÇÕES,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,180,5,2,17,12,PLACA MOTO,0,2,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,46,1,6,12,DECLARAÇÕES,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2337,0,7,12,INMETRO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,67,1,21,12,EMISSÃO CRLV,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,0,0,974,0,21,12,TRANSFERÊNCIA,1,0,0,0,0,0,0,0,0,0,0,0,0
Parceiro,4,160,368,1,0,12,TRANSFERÊNCIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,371,1,22,12,PLACA CARRO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,40,1,11,12,CADASTRO DE MOTOR,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,767,1,11,12,AUTORIZAÇÃO PRÉVIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1111,0,8,12,CADASTRO DE MOTOR,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,843,0,24,12,DISTRATO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,362,1,5,12,INMETRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,715,1,17,12,REVISTORIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,43,1,20,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,355,1,6,12,INMETRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,460,1,10,12,CADASTRO DE MOTOR,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,37,1,16,12,PLACA REBOQUE,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,66,1,0,12,CONSULTA TOTAL,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,27,1,24,12,REVISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,69,1,6,12,VISTORIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,853,1,17,12,INMETRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,568,0,8,12,DECLARAÇÕES,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,416,1,9,12,DISTRATO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,492,1,2,12,PLACA REBOQUE,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,436,1,12,12,CONSULTA TOTAL,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,111,1,14,12,CONSULTA TOTAL,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,749,0,18,12,PLACA CARRO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1717,0,10,12,EMISSÃO CRLV,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,408,1,1,12,DECLARAÇÕES,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1155,0,21,12,INMETRO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,28,1,0,12,PLACA CARRO,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,43,1,19,12,PLACA REBOQUE,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,44,1,21,12,DISTRATO,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,42,1,4,12,DISTRATO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,455,1,18,12,LICENCIAMENTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,369,1,11,12,VISTORIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,703,1,13,12,LIBERAÇÃO DO PÁTIO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,345,1,18,12,AUTORIZAÇÃO PRÉVIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2140,0,23,12,CADASTRO DE MOTOR,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,78,1,8,12,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,753,1,10,12,LICENCIAMENTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,14,1,9,12,INMETRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,90,1,22,12,CONSULTA TOTAL,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,122,1,8,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,4,1,3,12,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,74,1,12,12,PLACA REBOQUE,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,28,1,9,12,DECLARAÇÕES,1,4,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,141,1,19,12,VISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,44,1,10,12,LICENCIAMENTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,22,1,3,12,EMISSÃO APTVE,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,23,1,1,12,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,809,1,23,12,DISTRATO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,782,1,2,12,DISTRATO,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,6,240,34,1,15,12,DECLARAÇÕES,0,6,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,430,1,10,12,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,7,420,25,1,2,12,LICENCIAMENTO,1,7,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,356,1,4,12,LICENCIAMENTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,83,1,6,12,CADASTRO DE MOTOR,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,7,1,13,12,VISTORIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,140,30,2,20,12,EMISSÃO CRLV,0,1,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,365,1,20,12,AUTORIZAÇÃO PRÉVIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,459,1,2,12,EMISSÃO APTVE,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,51,1,5,12,DISTRATO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,360,1,19,12,LIBERAÇÃO DO PÁTIO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,748,1,5,12,INMETRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,441,1,14,12,CONSULTA TOTAL,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,360,1,0,12,VISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,71,1,16,12,INMETRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,420,1,9,12,LICENCIAMENTO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1801,0,14,12,LIBERAÇÃO DO PÁTIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,708,1,14,12,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,140,90,2,16,12,PLACA MOTO,0,1,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,17,1,12,12,TRANSFERÊNCIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,712,1,21,12,TRANSFERÊNCIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,711,1,10,12,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2395,0,13,12,EMISSÃO CRLV,0,0,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,794,1,9,12,CADASTRO DE MOTOR,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,965,0,18,12,EMISSÃO CRLV,1,0,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,140,612,2,24,12,TRANSFERÊNCIA,1,1,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,7,1,23,12,INMETRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,77,1,5,12,LIBERAÇÃO DO PÁTIO,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,47,1,7,12,DISTRATO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,18,1,7,12,DISTRATO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,346,1,18,12,PLACA CARRO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,280,473,2,4,12,REVISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,471,1,21,12,LIBERAÇÃO DO PÁTIO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,34,1,12,12,LICENCIAMENTO,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,71,1,17,12,PLACA MOTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,813,0,0,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,708,1,19,12,LIBERAÇÃO DO PÁTIO,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,4,160,4,1,6,12,EMISSÃO CRLV,0,4,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,55,1,9,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,45,1,5,12,LIBERAÇÃO DO PÁTIO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,92,1,9,12,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,41,1,22,12,TRANSFERÊNCIA,1,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,1,1,3,12,EMISSÃO CRLV,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,346,1,23,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,823,0,21,12,AUTORIZAÇÃO DE ESTAMPAGEM,1,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,52,1,3,12,LIBERAÇÃO DO PÁTIO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,18,1,20,12,PLACA CARRO,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,91,1,20,12,TRANSFERÊNCIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,82,1,18,12,REVISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,119,1,13,12,EMISSÃO APTVE,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,810,1,18,12,DECLARAÇÕES,1,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,17,1,18,12,AUTORIZAÇÃO PRÉVIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,775,1,15,12,CADASTRO DE MOTOR,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,453,1,14,12,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,797,1,17,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,22,1,7,12,CADASTRO DE MOTOR,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2469,0,2,12,DESBLOQUEIOS,0,0,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,2,1,3,12,LIBERAÇÃO DO PÁTIO,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,510,1,17,12,LICENCIAMENTO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,59,1,5,12,VISTORIA,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,63,1,11,12,EMISSÃO APTVE,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,380,1,17,12,AUTORIZAÇÃO PRÉVIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,750,0,5,12,EMISSÃO APTVE,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,768,1,17,12,PLACA CARRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,79,1,4,12,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,351,1,2,12,AUTORIZAÇÃO PRÉVIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,440,1,22,12,AUTORIZAÇÃO PRÉVIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,874,1,2,12,CONSULTA TOTAL,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,401,1,16,12,LICENCIAMENTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,141,1,13,12,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,736,1,24,12,INMETRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,140,451,2,12,12,DESBLOQUEIOS,0,1,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,100,341,1,17,12,TRANSFERÊNCIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,51,1,10,12,DISTRATO,1,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,414,1,10,12,EMISSÃO CRLV,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,220,90,2,16,12,TRANSFERÊNCIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,20,1,13,12,PLACA REBOQUE,1,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,34,1,17,12,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,398,1,3,12,DISTRATO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,383,1,8,12,AUTORIZAÇÃO PRÉVIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,743,1,9,12,INMETRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,510,1,23,12,PLACA REBOQUE,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,87,1,19,12,VISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,342,1,14,12,PLACA REBOQUE,1,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,100,516,1,6,12,VISTORIA,1,0,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,44,1,16,12,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
