tipo_cliente,total_servicos_cliente,valor_total_gasto,dias_desde_ultimo_servico,servicos_unicos_utilizados,idade_veiculo,HIST_LICENCIAMENTO,HIST_TRANSFERENCIA,HIST_VISTORIA,HIST_REVISTORIA,HIST_EMISSAO_APTVE,HIST_EMISSAO_CRLV,HIST_PLACA_CARRO,HIST_PLACA_MOTO,HIST_PLACA_REBOQUE,HIST_DESBLOQUEIOS,HIST_CONSULTA_TOTAL,HIST_DECLARACOES,target_service
Parceiro,1,100.0,516,1,6,0,1,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,2,120.0,51,1,11,2,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,1,40.0,820,1,18,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,7,420.0,72,1,5,7,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,4,240.0,452,1,13,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,4,240.0,2,1,23,4,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,4,160.0,370,1,0,4,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,0,0.0,1834,0,7,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,5,320.0,104,2,13,3,2,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,0,0.0,2011,0,8,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,4,160.0,137,1,16,4,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,375,1,15,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,24,1,7,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,62,1,23,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,5,300.0,36,1,20,5,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,4,240.0,375,1,2,4,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,0,0.0,1143,0,14,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,1,40.0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,1,40.0,815,1,11,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,1,60.0,739,1,24,1,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,3,180.0,807,1,6,3,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,6,360.0,132,1,1,6,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,2,80.0,769,1,5,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,363,1,17,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,1,40.0,60,1,20,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,1,60.0,139,1,24,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,3,180.0,485,1,24,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,4,240.0,15,1,5,4,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,5,300.0,42,1,7,5,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,4,240.0,360,1,19,4,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,1,60.0,41,1,13,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,3,180.0,27,2,17,2,1,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,0,0.0,2412,0,8,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,3,180.0,122,1,1,3,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,2,120.0,12,1,6,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,1,60.0,41,1,19,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,352,1,14,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,180.0,22,1,12,3,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,2,120.0,359,1,19,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,3,120.0,42,1,10,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,3,180.0,421,1,6,3,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,2,120.0,23,1,11,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,4,240.0,7,1,23,4,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,440,1,17,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,2,80.0,349,1,11,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,2,80.0,428,1,13,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,4,160.0,92,1,8,4,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,796,1,23,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,348,1,0,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,1,40.0,457,1,14,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,1,40.0,763,1,22,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,6,1,16,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,4,240.0,4,1,3,4,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,180.0,25,1,12,3,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,120.0,102,1,0,2,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,4,240.0,26,1,20,4,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,0,0.0,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,4,160.0,396,1,21,4,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,2,120.0,117,1,24,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,3,180.0,59,1,5,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,2,140.0,64,2,5,1,1,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,6,360.0,26,1,3,6,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,1,60.0,792,1,9,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,14,1,3,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,1277,0,3,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,3,120.0,352,1,19,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,80.0,482,1,3,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,735,1,10,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,160.0,414,2,9,1,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,351,1,0,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,3,180.0,3,1,18,3,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,3,180.0,366,1,8,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,1,60.0,20,1,19,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,834,1,10,1,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,2,80.0,483,1,3,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,0,0.0,621,0,9,0,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,4,240.0,84,1,11,4,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,0,0.0,2227,0,14,0,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,2,80.0,31,1,8,2,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,1,60.0,350,1,14,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,734,1,8,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,1,60.0,27,1,9,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,180.0,434,1,24,3,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,809,1,16,1,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,2,120.0,737,1,2,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,2,120.0,387,1,2,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,4,160.0,148,1,16,4,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,6,240.0,47,1,15,6,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,18,1,21,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,3,120.0,56,1,21,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,742,1,13,1,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,2,120.0,123,1,13,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,4,240.0,119,1,19,4,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,3,180.0,427,1,19,3,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,3,180.0,43,2,24,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,4,160.0,9,1,19,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,1,40.0,788,1,8,1,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,1,40.0,369,1,23,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,4,160.0,22,1,14,4,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,469,0,14,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,5,300.0,5,1,22,5,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,65,1,19,2,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,3,120.0,8,1,7,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,726,1,7,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,448,1,5,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,2,80.0,125,1,4,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,1,40.0,722,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,367,1,24,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,5,260.0,21,2,2,4,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,0,0.0,1430,0,23,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,777,1,12,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,2,120.0,726,1,14,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,1,1,10,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,1,40.0,458,1,8,1,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,1,60.0,732,1,18,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,180.0,135,1,20,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,1,60.0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,3,180.0,60,1,8,3,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Parceiro,3,120.0,43,1,23,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,745,1,10,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,473,1,18,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,1,60.0,872,1,23,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,4,240.0,83,1,18,4,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,510,1,0,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,4,220.0,484,2,15,3,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,894,1,2,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,1,40.0,786,1,3,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,7,460.0,161,2,16,6,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,2,140.0,798,2,10,1,1,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,436,1,13,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,1,60.0,796,1,0,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,3,180.0,385,1,1,3,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,1,60.0,435,1,2,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,4,240.0,2,1,23,4,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,26,1,8,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,180.0,420,1,5,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,3,120.0,44,1,8,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,372,1,15,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,1,40.0,892,1,4,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,40.0,819,1,22,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,140.0,328,2,6,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,4,160.0,38,1,1,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,3,180.0,105,1,23,3,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,3,180.0,84,1,22,3,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,3,180.0,122,1,3,3,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,3,120.0,792,1,19,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,10,1,11,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,4,240.0,51,1,6,4,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,4,160.0,69,1,23,4,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,3,120.0,31,1,22,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,3,180.0,86,1,6,3,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,3,180.0,5,1,13,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,6,300.0,272,2,20,5,1,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,1,60.0,900,1,4,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,1,60.0,110,1,8,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,2,120.0,432,1,14,2,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,2,80.0,144,1,12,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,6,360.0,27,1,0,6,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,3,120.0,166,1,0,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,1,40.0,395,1,24,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,891,1,9,1,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,4,240.0,33,1,17,4,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,881,1,20,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,839,1,2,1,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,2,120.0,97,1,8,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,3,180.0,78,1,5,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,1,100.0,542,1,10,0,1,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,1,40.0,33,1,23,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,180.0,98,1,21,3,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,0,0.0,2554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,3,180.0,10,1,17,3,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,4,240.0,44,1,18,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,2,120.0,374,1,0,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,1,60.0,838,1,17,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,2,120.0,117,1,10,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,4,240.0,74,1,6,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,1,40.0,541,1,21,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,2,120.0,411,1,10,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,403,1,11,3,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,2,120.0,735,1,20,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,0,0.0,486,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,4,240.0,418,1,7,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,102,1,8,2,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,3,180.0,129,2,13,2,1,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,3,180.0,411,1,9,3,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,757,1,14,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,2,120.0,485,1,18,2,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,427,1,17,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,3,180.0,469,1,11,3,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,3,180.0,8,1,25,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,0,0.0,1061,0,12,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,2,120.0,128,1,2,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,3,180.0,183,1,14,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,5,200.0,64,1,7,5,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,5,300.0,92,1,10,5,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,5,300.0,470,1,3,5,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,3,180.0,105,1,5,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,0,0.0,1388,0,16,0,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,1,40.0,850,1,17,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,1,40.0,877,1,25,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,800,1,18,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,2,120.0,15,1,20,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,1,60.0,490,1,15,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,2,80.0,476,1,13,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,0,0.0,1467,0,6,0,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,453,1,4,1,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,3,120.0,98,1,5,3,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,3,180.0,436,1,12,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,5,260.0,88,2,16,4,1,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,2,120.0,140,1,17,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,4,240.0,80,1,11,4,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,4,240.0,172,1,5,4,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,1,40.0,512,1,17,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,2,140.0,847,2,9,1,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,5,300.0,82,1,11,5,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,2,120.0,78,1,17,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,1,60.0,106,1,13,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,3,180.0,78,1,18,3,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Parceiro,3,120.0,142,1,21,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,2182,0,21,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,3,180.0,53,1,16,3,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,5,300.0,49,1,24,5,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,2,80.0,379,1,2,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,38,1,13,3,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,1,60.0,780,1,9,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,4,240.0,55,1,14,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,7,340.0,38,2,18,6,1,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,0,0.0,1530,0,7,0,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,1,60.0,117,1,5,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,843,1,3,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,3,120.0,70,1,21,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,3,180.0,81,1,10,3,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,1,40.0,435,1,10,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,747,1,3,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,4,240.0,400,1,19,4,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,0,0.0,541,0,19,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,3,180.0,126,1,7,3,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,2,80.0,144,1,7,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,3,120.0,14,1,14,3,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,419,1,24,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,2,80.0,130,1,3,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,3,120.0,99,1,7,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,140.0,250,2,20,1,1,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,5,300.0,105,1,11,5,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,2,80.0,81,1,13,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,4,240.0,35,1,19,4,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,2,120.0,29,1,7,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,2,120.0,444,1,17,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,3,120.0,137,1,16,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,2,120.0,752,1,20,2,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
